ID,SMILES,Solubility,Mean,Occurrence
B-4082,Clc1ccc(cc1)c2ccc(Cl)cc2Cl,-5.9795,-6.063166667,3
C-619,ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-6,-6.063166667,3
E-188,c1cc(Cl)ccc1c2c(Cl)cc(Cl)cc2,-6.21,-6.063166667,3
B-4083,Clc1ccccc1c2ccccc2Cl,-5.0813,-4.900433333,3
C-558,ClC1=CC=CC=C1C2=C(Cl)C=CC=C2,-4.35,-4.900433333,3
E-178,c1cccc(Cl)c1c2c(Cl)cccc2,-5.27,-4.900433333,3
B-4084,Clc1cc(Cl)c(cc1Cl)c2ccccc2,-6.1987,-6.306233333,3
C-635,ClC1=CC(=C(C=C1Cl)C2=CC=CC=C2)Cl,-6.45,-6.306233333,3
E-183,c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-6.27,-6.306233333,3
B-4085,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,-7.3898,-7.543266667,3
C-741,ClC1=C(C(=CC=C1)Cl)C2=C(Cl)C=CC=C2Cl,-7.21,-7.543266667,3
H-449,ClC1=CC=CC(Cl)=C1C1=C(Cl)C=CC=C1Cl,-8.03,-7.543266667,3
B-4087,Clc1ccc(cc1)c2cc(Cl)ccc2Cl,-6.2555,-6.26275,2
G-167,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.27,-6.26275,2
B-4090,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,-7.3867,-7.79335,2
C-792,ClC1=CC=C(C=C1Cl)C2=C(Cl)C=C(Cl)C(=C2)Cl,-8.2,-7.79335,2
B-4091,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-6.8995,-7.34975,2
C-703,ClC1=CC(=C(C=C1)C2=CC=C(Cl)C(=C2)Cl)Cl,-7.8,-7.34975,2
B-4092,Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-6.8526,-7.0513,2
E-196,c1cc(Cl)c(Cl)cc1c2c(Cl)ccc(Cl)c2,-7.25,-7.0513,2
B-4095,Clc1cccc(Cl)c1c2ccccc2,-4.9665,-5.08825,2
E-182,c1ccccc1c2c(Cl)cccc2Cl,-5.21,-5.08825,2
B-4096,Clc1ccc(c(Cl)c1)c2ccccc2,-5.2878,-5.2689,2
E-181,c1ccccc1c2c(Cl)cc(Cl)cc2,-5.25,-5.2689,2
B-4098,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,-8.9467,-8.82835,2
C-900,ClC1=CC(=C(C(=C1)Cl)C2=C(Cl)C=C(Cl)C=C2Cl)Cl,-8.71,-8.82835,2
B-4099,Clc1ccc(Cl)c(c1)c2ccccc2,-5.2993,-5.26965,2
H-120,ClC1=CC=C(Cl)C(C2=CC=CC=C2)=C1,-5.24,-5.26965,2
B-4100,Clc1ccc(cc1)c2ccccc2Cl,-5.2803,-5.3301,3
C-550,ClC1=CC=C(C=C1)C2=C(Cl)C=CC=C2,-5.46,-5.3301,3
G-183,Clc1ccc(cc1)c2ccccc2Cl ,-5.25,-5.3301,3
B-4101,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,-8.5796,-8.556533333,3
C-880,ClC1=CC(=C(C=C1Cl)C2=CC(=C(Cl)C=C2Cl)Cl)Cl,-8.53,-8.556533333,3
E-203,c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56,-8.556533333,3
B-4102,Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)cc2Cl,-8.3813,-8.3671,3
C-881,ClC1=CC=C(C(=C1Cl)Cl)C2=C(Cl)C=C(Cl)C(=C2)Cl,-8.4,-8.3671,3
E-206,c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.32,-8.3671,3
B-4103,Clc1cc(Cl)c(c(Cl)c1)c2ccccc2,-6.0095,-6.069833333,3
C-641,ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-6.06,-6.069833333,3
E-185,c1ccccc1c2c(Cl)cc(Cl)cc2Cl,-6.14,-6.069833333,3
B-4104,Clc1ccc(Cl)c(c1)c2cc(Cl)ccc2Cl,-7.2807,-7.1069,3
C-721,ClC1=CC(=C(Cl)C=C1)C2=CC(=CC=C2Cl)Cl,-7.04,-7.1069,3
E-194,c1c(Cl)ccc(Cl)c1c2c(Cl)ccc(Cl)c2,-7,-7.1069,3
B-4105,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.5199,-8.076633333,3
G-146,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.39,-8.076633333,3
H-238,ClC1=CC=C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1,-8.32,-8.076633333,3
B-4107,Clc1ccc(Cl)c(c1)c2ccccc2Cl,-5.8088,-5.9144,2
E-1064,c1cccc(Cl)c1c2c(Cl)ccc(Cl)c2,-6.02,-5.9144,2
B-4109,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-7.3263,-7.60815,2
C-813,ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C=C(Cl)C(=C2)Cl,-7.89,-7.60815,2
B-4112,Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2Cl,-7.0455,-7.47775,2
C-818,ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,-7.91,-7.47775,2
B-4114,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl,-9.0133,-8.6011,3
C-885,ClC1=C(Cl)C(=C(C=C1)C2=CC=C(Cl)C(=C2Cl)Cl)Cl,-8.78,-8.6011,3
E-1071,c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2,-8.01,-8.6011,3
B-4115,Clc1ccc(Cl)c(c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.9032,-8.037733333,3
C-912,ClC1=C(Cl)C(=C(Cl)C=C1)C2=C(Cl)C(=CC=C2Cl)Cl,-7.56,-8.037733333,3
H-233,ClC1=C(Cl)C(C2=C(Cl)C=CC(Cl)=C2Cl)=C(Cl)C=C1,-8.65,-8.037733333,3
B-4117,Clc1ccc(cc1)c2c(Cl)cccc2Cl,-6.2095,-6.17475,2
G-170,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14,-6.17475,2
B-4120,Clc1ccc(cc1)c2cccc(Cl)c2Cl,-6.2586,-6.2743,2
G-152,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.29,-6.2743,2
B-4121,Clc1ccc(cc1Cl)c2ccccc2Cl,-6.287,-6.3985,2
C-627,ClC1=C(Cl)C=C(C=C1)C2=CC=CC=C2Cl,-6.51,-6.3985,2
B-4122,Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2,-6.5541,-6.80705,2
C-614,ClC1=CC=C(C=C1)C2=CC(=C(Cl)C=C2)Cl,-7.06,-6.80705,2
B-4125,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl,-6.5727,-6.91635,2
C-718,ClC1=CC(=C(C=C1)C2=CC(=CC=C2Cl)Cl)Cl,-7.26,-6.91635,2
B-4126,Clc1cccc(c1Cl)c2cc(Cl)c(Cl)cc2Cl,-7.0605,-7.13525,2
G-126,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21,-7.13525,2
B-4130,Clc1cccc(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.4206,-8.423533333,3
C-895,ClC1=CC=CC(=C1Cl)C2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-8.07,-8.423533333,3
H-237,ClC1=C(Cl)C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=CC=C1,-8.78,-8.423533333,3
B-4132,CC1=CC(=O)c2ccccc2C1=O,-3.0319,-3.05095,2
C-1247,CC1=CC(=O)C2=C(C=CC=C2)C1=O,-3.07,-3.05095,2
B-4133,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-3.3945,-3.28225,2
C-604,CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1,-3.17,-3.28225,2
B-4135,FC(F)(F)c1ccccc1,-3.0186,-2.7648,2
D-508,FC(F)(F)c1ccccc1,-2.511,-2.7648,2
B-4143,CC(=O)Nc1ccccc1,-1.2901,-1.3367,3
C-130,CC(=O)NC1=CC=CC=C1,-1.39,-1.3367,3
E-597,O=C(Nc(cccc1)c1)C,-1.33,-1.3367,3
B-4154,c1ccc(cc1)N=Nc2ccccc2,-4.4544,-4.1972,2
F-1192,C1=CC=C(N=NC2=CC=CC=C2)C=C1,-3.94,-4.1972,2
B-4157,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-5.0971,-5.059033333,3
E-488,CN(C)CCCN2c1ccccc1Sc3ccc(Cl)cc23,-5.01,-5.059033333,3
I-20,c1c(Cl)ccc2Sc3ccccc3N(CCCN(C)C)c12,-5.07,-5.059033333,3
B-4158,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-2.119,-1.736333333,3
C-519,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,-1.91,-1.736333333,3
F-765,CN1C2CCC1CC(OC(=O)C(CO)C1=CC=CC=C1)C2,-1.18,-1.736333333,3
B-4159,CCN(CC)CCOC(=O)c1ccc(N)cc1,-1.3979,-1.614475,4
C-380,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,-2.08,-1.614475,4
F-817,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,-1.26,-1.614475,4
I-72,Nc1ccc(C(OCCN(CC)CC)=O)cc1,-1.72,-1.614475,4
B-4160,CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.7571,-1.7757,3
C-421,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-1.79,-1.7757,3
F-427,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-1.78,-1.7757,3
B-4163,CCCCO[P](=O)(OCCCC)OCCCC,-2.9782,-2.9141,2
F-136,CCCCOP(=O)(OCCCC)OCCCC,-2.85,-2.9141,2
B-4173,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092,-7.5723,4
C-826,ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl,-7.25,-7.5723,4
E-1290,c(ccc(c1)Cl)(c1)C(c(ccc(c2)Cl)c2)C(Cl)(Cl)Cl,-7.15,-7.5723,4
H-542,ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl)C=C1,-8.08,-7.5723,4
B-4175,CCO[P](=S)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-4.0841,-4.420775,4
D-142,CCO[P](=S)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-4.649,-4.420775,4
E-1284,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,-4.420775,4
H-569,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-4.29,-4.420775,4
B-4176,CNC(=O)CS[P](=S)(OC)OC,-0.9624,-0.8512,2
H-554,CNC(=O)CSP(=S)(OC)OC,-0.74,-0.8512,2
B-4177,CNC(=O)Oc1cccc2ccccc12,-3.3867,-3.24214,5
C-540,CNC(=O)OC1=CC=CC2=CC=CC=C12,-3.28,-3.24214,5
F-275,CNC(=O)OC1=C2C=CC=CC2=CC=C1,-3.76,-3.24214,5
G-476,CNC(=O)Oc1cccc2ccccc12,-3.224,-3.24214,5
H-528,CNC(=O)OC1=CC=CC2=CC=CC=C21,-2.56,-3.24214,5
B-4178,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.551,-6.8755,2
C-733,ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-7.2,-6.8755,2
B-4179,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,-6.9004,-7.6602,2
C-785,ClC1=CC=C(C=C1)C(=C(Cl)Cl)C2=CC=C(Cl)C=C2,-8.42,-7.6602,2
B-4180,CCCCS[P](=O)(SCCCC)SCCCC,-5.6343,-5.38715,2
E-660,O=P(SCCCC)(SCCCC)SCCCC,-5.14,-5.38715,2
B-4182,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-3.5793,-3.56465,2
F-607,CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(=O)O,-3.55,-3.56465,2
B-4183,OC(=O)COc1cc(Cl)c(Cl)cc1Cl,-2.9633,-2.97165,2
C-492,OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-2.98,-2.97165,2
B-4184,OC(=O)COc1ccc(Cl)cc1Cl,-2.5139,-2.68195,2
C-403,OC(=O)COC1=C(Cl)C=C(Cl)C=C1,-2.85,-2.68195,2
B-4185,OC(=O)CCCOc1ccc(Cl)cc1Cl,-3.6721,-3.62105,2
C-416,OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-3.57,-3.62105,2
B-4188,CN(C)C(=O)Nc1ccccc1,-1.6101,-1.683366667,3
C-214,CN(C)C(=O)NC1=CC=CC=C1,-1.84,-1.683366667,3
E-598,O=C(N(C)C)Nc(cccc1)c1,-1.6,-1.683366667,3
B-4190,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.6657,-5.55685,2
D-170,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.448,-5.55685,2
B-4191,CCO[P](=S)(OCC)Oc1ccc(cc1)[S](C)=O,-2.188,-2.244,2
E-892,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3,-2.244,2
B-4192,CC(Oc1ccc(Cl)cc1Cl)C(O)=O,-2.8271,-2.63855,2
C-453,CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,-2.45,-2.63855,2
B-4194,CO[P](=S)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,-3.8631,-4.0677,3
E-1183,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04,-4.0677,3
F-289,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],-4.3,-4.0677,3
B-4196,CN(C)C(=O)Nc1ccc(Cl)cc1,-2.9364,-2.9132,2
C-314,CN(C)C(=O)NC1=CC=C(Cl)C=C1,-2.89,-2.9132,2
B-4197,CO[P](=S)(OC)Oc1ccc(cc1)[N+]([O-])=O,-3.844,-3.762,2
C-659,CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68,-3.762,2
B-4198,CCO[P](=S)(OCC)SCSCC,-3.7166,-3.9133,2
E-653,CCOP(=S)(OCC)SCSCC,-4.11,-3.9133,2
B-4200,CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.5072,-5.109066667,3
C-743,CO[P](=S)(OC)OC1=CC(=C(Cl)C=C1Cl)Cl,-4.1,-5.109066667,3
E-662,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72,-5.109066667,3
B-4207,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5213,-3.55665,2
G-777,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.592,-3.55665,2
B-4210,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.7584,-4.7642,2
C-488,CCCCN(C)C(=O)NC1=CC=C(Cl)C(=C1)Cl,-4.77,-4.7642,2
B-4214,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864,-2.9816,4
C-369,CCC(=O)NC1=CC(=C(Cl)C=C1)Cl,-3.16,-2.9816,4
E-1176,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3,-2.9816,4
H-575,CCC(=O)NC1=CC(Cl)=C(Cl)C=C1,-2.78,-2.9816,4
B-4216,CCO[P](=S)(OCC)SCSc1ccc(Cl)cc1,-5.7358,-5.8929,2
H-530,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-6.05,-5.8929,2
B-4220,CON(C)C(=O)Nc1ccc(Cl)cc1,-2.3632,-2.467733333,3
C-412,CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2.47,-2.467733333,3
E-628,O=C(N(OC)C)Nc(ccc(c1)Cl)c1,-2.57,-2.467733333,3
B-4221,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,-5.6466,-5.488866667,3
C-526,ClC1=C(Cl)C(=C(Cl)C(=C1Cl)C#N)C#N,-6.17,-5.488866667,3
H-536,N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,-4.65,-5.488866667,3
B-4223,CO[P](=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.0864,-5.0232,2
C-1398,CO[P](=S)(OC)OC1=C(Cl)C=C(Br)C(=C1)Cl,-3.96,-5.0232,2
B-4225,CCSC(=O)N1CCCCCC1,-2.2858,-2.3279,2
F-25,CCSC(=O)N1CCCCCC1,-2.37,-2.3279,2
B-4227,CNC(=O)Oc1ccc(C)c(C)c1,-2.1394,-2.3147,2
C-1160,CNC(=O)OC1=CC(=C(C)C=C1)C,-2.49,-2.3147,2
B-4228,CO[P](=S)(OC)Oc1ccc(cc1Cl)[N+]([O-])=O,-4.3064,-4.4932,2
C-1379,CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-4.68,-4.4932,2
B-4230,CNC(=O)Oc1ccccc1C(C)C,-2.6841,-2.77355,2
G-761,CNC(=O)Oc1ccccc1C(C)C,-2.863,-2.77355,2
B-4234,COC(=O)N[S](=O)(=O)c1ccc(N)cc1,-1.6632,-1.7116,2
C-557,COC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.76,-1.7116,2
B-4235,CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,-6.2375,-6.71375,2
C-1064,CO[P](=S)(OC)OC1=CC=C(SC2=CC=C(O[P](=S)(OC)OC)C=C2)C=C1,-7.19,-6.71375,2
B-4237,CCC(C)c1ccccc1OC(=O)NC,-2.497,-2.5135,2
C-1179,CCC(C)C1=C(OC(=O)NC)C=CC=C1,-2.53,-2.5135,2
B-4238,CO[P]1(=S)OCc2ccccc2O1,-3.5714,-3.6357,2
C-1337,CO[P]1(=S)OCC2=C(O1)C=CC=C2,-3.7,-3.6357,2
B-4243,CCO[P](=S)(OCC)SCSC(C)(C)C,-4.755,-4.5175,2
F-134,CCOP(=S)(OCC)SCSC(C)(C)C,-4.28,-4.5175,2
B-4245,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.4826,-3.757533333,3
C-1182,CN(C)C(=O)NC1=CC(=C(C)C=C1)Cl,-4.33,-3.757533333,3
G-505,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46,-3.757533333,3
B-4248,COc1ccc(NC(=O)N(C)C)cc1Cl,-2.5811,-2.558366667,3
C-434,COC1=C(Cl)C=C(NC(=O)N(C)C)C=C1,-2.53,-2.558366667,3
G-838,COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564,-2.558366667,3
B-4249,CO[P](=S)(Oc1cc(Cl)c(Br)cc1Cl)c2ccccc2,-7.1379,-6.912633333,3
C-1505,CO[P](=S)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-7.94,-6.912633333,3
H-566,COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,-5.66,-6.912633333,3
B-4250,CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,-2.9648,-2.8974,2
C-755,CCO[P](=O)(NC(C)C)OC1=CC(=C(SC)C=C1)C,-2.83,-2.8974,2
B-4254,CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.9641,-3.94705,2
F-327,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,-3.93,-3.94705,2
B-4255,CO[P](=O)(NC(C)=O)SC,0.6499,0.59495,2
C-225,CO[P](=O)(NC(C)=O)SC,0.54,0.59495,2
B-4256,CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.5363,-3.5021,3
C-342,CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-3.47,-3.5021,3
F-422,CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-3.5,-3.5021,3
B-4258,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,-7.2429,-7.78145,2
C-1055,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)C3=CC=C(Cl)C=C3,-8.32,-7.78145,2
B-4270,CCSSCC,-2.6101,-2.51505,2
G-589,CCSSCC,-2.42,-2.51505,2
B-4271,Cc1cccnc1C,0.0938,0.2394,2
D-1755,Cc1cccnc1C,0.385,0.2394,2
B-4272,Cc1ccnc(C)c1,0.4471,0.447033333,3
D-1511,Cc1ccnc(C)c1,0.514,0.447033333,3
E-461,c1cc(C)cc(C)n1,0.38,0.447033333,3
B-4273,Cc1ccc(C)nc1,-0.03,0.1855,2
D-1763,Cc1ccc(C)nc1,0.401,0.1855,2
B-4274,Cc1ccncc1C,-0.314,0.0225,2
D-1754,Cc1ccncc1C,0.359,0.0225,2
B-4275,Cc1cncc(C)c1,-0.5115,-0.06575,2
E-464,c1c(C)cc(C)cn1,0.38,-0.06575,2
B-4282,c1ccc2c(c1)ccc3ncccc23,-3.3574,-3.3487,2
C-2014,C1=CC2=CC=C3N=CC=CC3=C2C=C1,-3.34,-3.3487,2
B-4287,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.8813,-3.76065,2
E-1285,O(P(OCC)(Oc(nc(nc1C)C(C)C)c1)=S)CC,-3.64,-3.76065,2
B-4294,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-4.3495,-4.20975,2
C-704,CCC(/C1=CC=C(O)C=C1)=C(CC)\C2=CC=C(O)C=C2,-4.07,-4.20975,2
B-4295,OC(=O)CCC(O)=O,-0.1521,-0.174033333,3
C-48,OC(=O)CCC(O)=O,-0.17,-0.174033333,3
E-1098,O=C(O)CCC(=O)O,-0.2,-0.174033333,3
B-4299,Nc1ccc(cc1)c2ccc(N)cc2,-2.7575,-2.72875,2
E-455,Nc(ccc(c(ccc(N)c1)c1)c2)c2,-2.7,-2.72875,2
B-4305,CCO[P](=S)(OCC)Oc1ccc(cc1)[S](C)(=O)=O,-2.6383,-3.10915,2
C-1430,CCO[P](=S)(OCC)OC1=CC=C(C=C1)[S](C)(=O)=O,-3.58,-3.10915,2
B-4311,ONc1ccccc1,-0.4359,-0.58645,2
D-510,ONc1ccccc1,-0.737,-0.58645,2
B-4325,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,-2.8152,-3.053066667,3
C-775,NC1=CC=C(C=C1)[S](=O)(=O)C2=CC=C(N)C=C2,-3.25,-3.053066667,3
G-554,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094,-3.053066667,3
B-4348,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,-4.5412,-4.5621,2
D-311,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,-4.583,-4.5621,2
B-4351,CC(=O)O[Hg]c1ccccc1,-1.8868,-2.0564,2
D-146,CC(=O)O[Hg]c1ccccc1,-2.226,-2.0564,2
B-4366,CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,-4.8619,-4.74595,2
D-267,CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,-4.63,-4.74595,2
B-4380,ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,-6.0976,-6.0719,4
C-390,ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,-6.18,-6.0719,4
H-556,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-6.08,-6.0719,4
H-557,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.93,-6.0719,4
B-4385,CCOC(=S)SC(CC(O)=O)C(O)=O,-0.9951,-1.09255,2
F-177,CCOC(=S)SC(CC(=O)O)C(=O)O,-1.19,-1.09255,2
B-4387,Cc1c(C)c(C)c(C)c(C)c1C,-5.8392,-5.5346,2
C-173,CC1=C(C)C(=C(C)C(=C1C)C)C,-5.23,-5.5346,2
B-4388,Cc1cc(C)c(C)cc1C,-4.5862,-4.2131,2
C-105,CC1=CC(=C(C)C=C1C)C,-3.84,-4.2131,2
B-4390,Clc1cc(Cl)c(Cl)cc1Cl,-5.5597,-5.51485,2
H-433,ClC1=CC(Cl)=C(Cl)C=C1Cl,-5.47,-5.51485,2
B-4391,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-7.6621,-7.334033333,3
C-465,ClC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-6.78,-7.334033333,3
H-231,ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,-7.56,-7.334033333,3
B-4393,Brc1cc(Br)c(Br)cc1Br,-6.9931,-6.98655,2
G-14,Brc1cc(Br)c(Br)cc1Br,-6.98,-6.98655,2
B-4397,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-4.0036,-3.5518,2
G-151,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,-3.5518,2
B-4399,OC(=O)CNC(=O)c1ccccc1,-1.6793,-1.7031,3
C-310,OC(=O)CNC(=O)C1=CC=CC=C1,-1.69,-1.7031,3
F-5,O=C(O)CNC(=O)C1=CC=CC=C1,-1.74,-1.7031,3
B-4404,FC(F)(Cl)Cl,-2.6353,-2.31265,2
H-130,FC(F)(Cl)Cl,-1.99,-2.31265,2
B-4407,FC(F)(F)C(Cl)Br,-1.7043,-1.55715,2
H-564,FC(F)(F)C(Cl)Br,-1.41,-1.55715,2
B-4411,CC(=O)c1ccc(N)cc1,-1.6058,-1.4079,2
C-1122,CC(=O)C1=CC=C(N)C=C1,-1.21,-1.4079,2
B-4414,N#CCC#N,0.3039,0.27695,2
C-1074,N#CCC#N,0.25,0.27695,2
B-4416,NNC(=O)c1ccncc1,0.009,-0.0155,2
C-150,NNC(=O)C1=CC=NC=C1,-0.04,-0.0155,2
B-4418,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.3638,-3.3719,2
C-405,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-3.38,-3.3719,2
B-4421,NC(=S)Nc1ccccc1,-1.7898,-1.7799,2
E-645,NC(=S)Nc(cccc1)c1,-1.77,-1.7799,2
B-4423,Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,-9.2068,-9.7134,2
C-957,ClC1=CC2=C(OC3=C(O2)C=C(Cl)C(=C3)Cl)C=C1Cl,-10.22,-9.7134,2
B-4424,Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,-12.0605,-12.42525,2
C-1058,ClC1=C(Cl)C(=C2OC3=C(OC2=C1Cl)C(=C(Cl)C(=C3Cl)Cl)Cl)Cl,-12.79,-12.42525,2
B-4425,Clc1c(Cl)c(Cl)c2Oc3ccccc3Oc2c1Cl,-8.7085,-8.7995,3
C-972,ClC1=C(Cl)C2=C(OC3=C(O2)C=CC=C3)C(=C1Cl)Cl,-8.92,-8.7995,3
